Customer Success Associate,Parent Restaurant name,Unique Location ID,Highest Product,# Printers,# Tablets,Orders Week 2,Orders Week 1,Printed Orders Week 2,Printed Orders Week 1,Cancellations Week 2,Cancellations Week 1,Missed Orders Week 2,Missed Orders Week 1,Average Order ValueMonth 2,Average Order Value Month 1,Last Product Usage Date,Payment Status,Activation Date,Number of online delivery partners
Tobias,Restaurant 302,4c54234d-d3c4-4de8-a74c-dd723831d662,Premium + POS,0,1,332,205,0,0,4,1,0,0,31.44,29.3,12/27/2021 4:36 AM,Pending,12/16/2021,1
Tobias,Restaurant 600,d33d5910-698d-43a6-a5be-f9c83782b744,Premium,0,0,13,13,0,0,6,8,0,0,17.29,,1/15/2022 7:43 AM,Active,12/15/2021,1
Tobias,Restaurant 782,7f2c8fed-7a44-4805-899b-127d1c116306,Order Manager,0,0,192,156,0,0,4,7,0,0,36.75,31.8,12/20/2021 11:49 AM,Active,12/16/2021,1
Tobias,Restaurant 784,55608e37-d308-44a7-bd6a-02f10037c91b,Premium,0,1,93,111,0,0,0,0,0,0,28.1,,1/15/2022 10:57 AM,Active,12/27/2021,2
Tobias,Restaurant 434,6fe65891-1665-47ef-806a-ef4e5a5fdee9,Premium + POS,0,1,0,41,0,0,0,0,0,0,31.53,31.47,1/3/2022 12:42 PM,Pending,12/16/2021,0
Tobias,Restaurant 600,35ca4a29-c5f9-43f6-a4ac-3cc1092afb0b,Premium,0,0,3,0,0,0,1,0,0,0,37.06,,1/15/2022 4:23 AM,Active,12/15/2021,1
Tobias,Restaurant 302,55dcbb55-0e6f-4578-8c7c-53c5dc54107c,Premium + POS,0,1,462,157,0,0,5,3,0,0,29.1,24.96,1/3/2022 12:43 PM,Pending,12/16/2021,1
Tobias,Restaurant 371,63731816-dc0b-4ba8-a0b9-7a03f57ba7d7,Premium + POS,0,0,,,,,,,,,,,,Pending,12/15/2021,0
Tobias,Restaurant 371,89f3d1a1-82ca-434f-9731-0208f53ab329,Premium + POS,0,0,,,,,,,,,,,,Pending,12/15/2021,0
Tobias,Restaurant 371,a03b529e-d7ef-4c3f-baf0-44d26c08e9c3,Premium + POS,0,0,,,,,,,,,,,,Pending,12/15/2021,0
Tobias,Restaurant 371,19bf48a7-bf7b-4b47-8aaa-bc4afc113771,Premium + POS,0,0,,,,,,,,,,,,Pending,12/15/2021,0
Tobias,Restaurant 286,62d1b876-f19b-4613-81be-67217eb700bb,Order Manager,1,1,56,34,52,34,2,3,0,0,22.7,23.93,1/15/2022 9:49 AM,Active,10/21/2021,2
Tobias,Restaurant 286,d0375519-be4e-4c09-980e-358801dc82af,Order Manager,1,1,1,6,1,6,0,0,0,0,21.39,19.04,1/14/2022 1:26 PM,Active,10/21/2021,1
Tobias,Restaurant 600,d2c86f11-4fbf-4331-8a1c-b2a9d60a11bd,Premium,0,0,0,0,0,0,0,0,0,0,,,11/21/2021 8:47 AM,Active,10/15/2021,0
Tobias,Restaurant 600,61207f9f-4dcf-4438-bd1c-6ad65f03a9cc,Premium,0,0,0,0,0,0,0,0,0,0,48.96,,1/14/2022 11:32 AM,Active,11/22/2021,0
Tobias,Restaurant 600,2e2c801e-558e-4dbc-b86e-7636a638fb2f,Premium,0,0,1,1,0,0,0,0,0,0,58.06,14.13,1/14/2022 9:16 PM,Active,11/23/2021,1
Tobias,Restaurant 782,b9393421-a970-441c-b8c8-fd5f3f0bb1a8,Order Manager,0,0,10,7,0,0,0,0,0,0,45.58,35.44,12/21/2021 1:10 AM,Active,11/10/2021,1
Tobias,Restaurant 782,1be5e483-d7d3-4cd6-8a48-54e6a01961b2,Order Manager,0,0,24,21,0,0,0,3,0,0,27.4,31.2,11/23/2021 6:19 AM,Active,11/24/2021,1
Tobias,Restaurant 181,d7e79519-138d-4597-a460-3784a7d76c8a,Premium,1,1,182,171,182,170,3,0,0,0,57.26,48.11,1/15/2022 9:21 AM,Pending,11/9/2021,2
Tobias,Restaurant 181,d6b93a0b-63a7-4060-bf7a-faae5810ce50,Premium,1,1,247,239,246,239,1,0,0,0,65.87,57.71,1/15/2022 10:44 AM,Pending,11/9/2021,2
Tobias,Restaurant 782,b49ba232-6008-4abe-b965-fbdbc647f7ae,Order Manager,0,0,4,4,0,0,0,0,0,0,39.15,95.14,12/14/2021 8:16 AM,Active,11/24/2021,1
Tobias,Restaurant 600,09e614c2-3ecb-42fa-865e-f2f89a44ed8b,Premium,0,0,,,,,,,,,,,12/23/2021 9:37 AM,Active,11/22/2021,0
Tobias,Restaurant 782,747554a9-1147-4d7f-bffb-00621ad5ed05,Order Manager,0,0,158,144,0,0,3,3,0,0,47.24,36.73,12/16/2021 5:18 AM,Active,11/11/2021,1
Tobias,Restaurant 1118,40badfee-8d5c-4161-b189-6d9ac23d0001,Premium,1,1,24,1,23,1,3,0,0,0,22.92,10.99,1/15/2022 6:01 AM,Active,11/18/2021,1
Tobias,Restaurant 181,46619b47-89d9-478d-a469-39ee33009e9b,Premium,1,1,389,505,388,503,3,27,0,0,50.94,45.84,1/15/2022 10:48 AM,Pending,11/9/2021,2
Tobias,Restaurant 181,d7045cf3-c01f-49a2-97a5-c0f9a9fff2c8,Premium,1,1,138,124,136,123,1,1,0,0,68.61,57.68,1/15/2022 10:41 AM,Pending,11/9/2021,2
Tobias,Restaurant 782,d18c4034-6ec0-43a5-ad2e-78ec9f7d0b43,Order Manager,0,0,170,199,0,0,7,3,0,0,41.06,37.7,11/16/2021 1:16 PM,Active,11/11/2021,1
Tobias,Restaurant 782,21399637-9c04-421a-b53f-6794d1ad23f6,Order Manager,0,0,25,21,0,0,0,0,0,0,37.59,28.11,11/11/2021 12:20 AM,Active,11/11/2021,1
Tobias,Restaurant 782,2f25e746-ecc8-45b6-a249-64430b837ebb,Order Manager,0,0,35,45,0,0,1,4,0,0,32.13,29.06,11/22/2021 7:58 AM,Active,11/12/2021,1
Tobias,Restaurant 116,44395f18-e3af-488c-b396-7bde1873cb35,Premium + POS,0,1,26,15,0,0,0,2,0,0,41.81,52.29,1/15/2022 9:38 AM,Past_Due,11/16/2021,1
Tobias,Restaurant 782,d73d4506-4c90-451f-9556-655fb00eb812,Order Manager,0,0,3,4,0,0,0,0,0,0,46.16,42.03,1/5/2022 1:50 AM,Active,11/15/2021,1
Tobias,Restaurant 600,38ea0b17-fbad-4528-8d08-a4b05d034975,Premium,0,0,7,6,0,0,1,1,0,0,39.37,13.78,1/15/2022 10:30 AM,Active,11/23/2021,1
Tobias,Restaurant 116,ae9c8846-9c32-4887-a737-16c9bcf7cedb,Premium + POS,0,1,85,104,81,100,0,0,0,0,44.5,43.73,1/15/2022 10:42 AM,Pending,11/16/2021,1
Tobias,Restaurant 116,708f2203-7d99-4031-8051-f4e1f9cf4437,Premium + POS,0,1,37,45,0,0,0,0,0,0,61.57,61.68,12/23/2021 6:14 AM,Pending,11/16/2021,1
Tobias,Restaurant 606,7abe399b-cb58-4b7b-885d-5e2a228069a0,Order Manager,1,1,126,144,123,137,6,6,0,0,41.82,41.33,1/15/2022 10:53 AM,Active,12/13/2021,2
Tobias,Restaurant 782,67b9c6ac-cb58-4f06-95be-bbdd385fecad,Order Manager,0,0,13,10,0,0,1,0,0,0,38.36,33.11,12/20/2021 11:49 AM,Active,11/23/2021,1
Tobias,Restaurant 509,e9b37c58-92a8-44ee-a513-07085a8e124e,Order Manager,1,1,118,68,114,68,3,0,0,0,19.03,18.68,1/14/2022 10:25 AM,Active,12/14/2021,3
Tobias,Restaurant 854,775449b7-7221-3049-b839-4fa7bcc3a023,Premium + POS,0,0,356,336,0,0,4,2,0,0,36.34,35.99,11/28/2021 11:54 PM,Pending,11/17/2021,0
Tobias,Restaurant 606,f7fd292f-8640-424c-ab4f-a768caa92a95,Order Manager,1,1,43,27,40,27,1,0,0,0,41.31,37.39,1/15/2022 10:53 AM,Active,12/7/2021,3
Tobias,Restaurant 606,b50421fe-940e-4ad5-b373-ad55b90d9d5d,Order Manager,1,1,356,394,353,389,3,2,0,0,49.29,45.15,1/15/2022 10:38 AM,Active,12/9/2021,1
Tobias,Restaurant 782,e85dc051-0181-4e48-a8f3-ecf4859e4dbf,Order Manager,0,0,0,0,0,0,0,0,0,0,,26.97,12/7/2021 4:38 AM,Active,11/30/2021,0
Tobias,Restaurant 693,be3ddc24-30d1-49d5-908c-02b347a0264b,Order Manager,1,1,422,520,420,519,4,3,0,0,28.52,28.08,1/15/2022 11:00 AM,Active,11/30/2021,2
Tobias,Restaurant 782,5a9e7167-2e26-4077-86a2-d02bc35f4380,Order Manager,0,0,28,34,0,0,1,3,0,0,31.65,30.67,1/6/2022 1:57 AM,Active,11/18/2021,1
Tobias,Restaurant 310,3075040c-9a03-4537-b575-c6d67dfbef81,Premium + POS,0,1,20,13,0,0,1,0,0,0,33.96,33.26,,Pending,11/24/2021,1
Tobias,Restaurant 310,8714300e-6ce7-43de-939b-e0d1ffdd673e,Premium + POS,0,1,47,42,0,0,7,8,0,0,36.69,32.31,,Pending,11/24/2021,1
Tobias,Restaurant 310,0fc78699-f813-4d08-8f7e-4615722ceb3f,Premium + POS,0,1,34,46,0,0,1,6,0,0,33.97,33.95,12/8/2021 6:08 AM,Pending,11/24/2021,1
Tobias,Restaurant 600,51d58c6c-082d-4251-a816-1fbd7e6c90e4,Premium,0,0,0,0,0,0,0,0,0,0,61.16,,1/3/2022 11:29 PM,Active,12/21/2021,0
Tobias,Restaurant 782,46eee4cb-2c9e-49d2-b0da-faa29914c9d7,Order Manager,0,0,6,2,0,0,1,0,0,0,38.31,,1/7/2022 10:24 AM,Active,12/30/2021,1
Tobias,Restaurant 666,6d398ab3-53a3-4f82-ba56-18b8a3eceddb,Premium,0,0,,,,,,,,,,,,Pending,12/23/2021,0
Tobias,Restaurant 782,fc48e955-f17b-4736-a3c6-feeb4fa11a04,Order Manager,0,0,34,28,0,0,1,3,0,0,28.35,,12/23/2021 12:19 AM,Active,1/14/2022,1
Tobias,Restaurant 600,63741572-befb-4d4c-8c56-046f6d509cb1,Premium,0,0,,,,,,,,,,,1/13/2022 6:29 PM,Active,12/21/2021,0
Tobias,Restaurant 693,5ded7d0b-0ef4-4463-8421-bcb293b16928,Order Manager,1,1,288,206,281,179,9,3,0,0,31.46,,1/15/2022 10:57 AM,Paused,1/14/2022,2
Tobias,Restaurant 782,47da7406-f1d0-4678-9a69-0bbf643f8cea,Order Manager,0,0,8,10,0,0,3,0,0,0,29.28,,12/21/2021 3:24 AM,Active,1/14/2022,1
Tobias,Restaurant 302,ca5dc004-8df3-4e6b-b389-9db63629d87b,Premium + POS,0,1,215,242,0,0,0,3,0,0,29.49,29.36,,Pending,12/28/2021,1
Tobias,Restaurant 782,bf4c554e-33d8-4182-b1ff-da99689ca67c,Order Manager,0,0,5,0,0,0,1,0,0,0,36.18,,1/12/2022 2:26 PM,Active,1/14/2022,1
Tobias,Restaurant 610,8767c0ee-7dcb-3d42-ad76-6c71d0420178,Premium + POS,0,1,216,254,0,0,1,1,0,0,16.04,16.28,,Pending,1/5/2022,2
Tobias,Restaurant 302,12a28e97-6124-48d9-9f82-af865aa98bf7,Premium + POS,0,1,133,140,0,0,1,4,0,0,28.65,26.88,1/11/2022 4:36 AM,Pending,12/28/2021,1
Tobias,Restaurant 1033,fb9d55a1-e5e0-47d3-b353-8082be60e620,Premium + POS,0,1,12,8,0,0,0,0,0,0,48.17,34.05,,Pending,12/30/2021,0
Tobias,Restaurant 610,f26bf551-26ce-4aa3-bc04-f1a485e24beb,Premium + POS,0,1,14,5,0,0,9,0,0,0,13.91,10.69,,Pending,1/5/2022,1
Tobias,Restaurant 610,c9398cdf-9b92-4292-a118-c55792de9ec3,Premium + POS,0,1,57,40,0,0,0,3,0,0,16.75,14.9,,Pending,1/5/2022,2
Tobias,Restaurant 693,f860c596-1903-43d2-b3be-37933c972852,Order Manager,1,1,154,0,35,0,4,0,0,0,33.92,,1/15/2022 10:49 AM,Active,1/15/2022,1
Tobias,Restaurant 782,51133055-c346-4d5b-875d-6f9beab08b6c,Order Manager,0,0,2,0,0,0,0,0,0,0,30.73,53.66,1/13/2022 1:10 AM,Pending,1/14/2022,1
Tobias,Restaurant 782,eadab0bc-7b79-48d9-995a-b0d818a2d9cc,Order Manager,0,0,15,2,0,0,2,0,0,0,24.5,,1/11/2022 12:50 AM,Active,1/14/2022,1
Tobias,Restaurant 782,9ab144af-2090-4a0a-aee1-4d24d3518061,Order Manager,0,0,3,0,0,0,1,0,0,0,55.92,,1/15/2022 3:22 AM,Pending,1/14/2022,1
Tobias,Restaurant 782,22b87f24-e3f3-4d24-83dd-3cfe1c9e494d,Order Manager,0,0,3,4,0,0,0,0,0,0,26.41,15.99,1/13/2022 7:24 AM,Active,1/15/2022,1
Tobias,Restaurant 693,5ded7d0b-0ef4-4463-8421-bcb293b16928,Order Manager,1,1,288,206,281,179,9,3,0,0,31.46,,1/15/2022 10:57 AM,Active,1/14/2022,2
Tobias,Restaurant 782,19b6b492-f2d4-44cb-821e-04978b1777b5,Order Manager,0,0,4,0,0,0,1,0,0,0,31.98,,1/12/2022 2:33 PM,Active,1/14/2022,1
Tobias,Restaurant 782,f7da35ef-dc18-4c23-a63d-7c2e35a219bd,Order Manager,0,0,8,7,0,0,2,0,0,0,33.08,28.62,1/13/2022 1:06 AM,Active,1/14/2022,1
Tobias,Restaurant 782,8f9bc800-f2d3-44f7-89c7-fd0b64b0a6b3,Order Manager,0,0,10,8,0,0,0,0,0,0,25.65,32.32,1/12/2022 2:30 PM,Active,1/14/2022,1
Tobias,Restaurant 135,7408ef1e-c4e1-3d13-be3e-29523f13616f,Premium,1,1,115,115,21,0,10,2,0,0,29.87,28.08,1/15/2022 10:32 AM,Active,1/12/2022,2
Tobias,Restaurant 92,b2cc3f9a-0d25-45aa-9901-42af29ff2366,Premium,1,1,,,,,,,,,,,,Pending,1/14/2022,0
Tobias,Restaurant 782,6c2acf69-b2b2-4ffd-bd4c-4f4a15debe50,Order Manager,0,0,32,22,0,0,6,0,0,0,32.56,32.54,1/14/2022 2:19 AM,Pending,1/14/2022,1
Tobias,Restaurant 782,43f63d1d-df93-4603-841f-5010c4c846c4,Order Manager,0,0,3,2,0,0,2,0,0,0,32.82,26.13,1/11/2022 1:59 AM,Pending,1/14/2022,1
Tobias,Restaurant 782,e7421c9c-af36-4312-93d6-ae562b152d10,Order Manager,0,0,19,24,0,0,1,0,0,0,29.98,31.49,1/12/2022 1:54 AM,Pending,1/14/2022,1
Tobias,Restaurant 782,98f82618-b41e-4533-8277-f9aae6bab2c3,Order Manager,0,0,7,0,0,0,2,0,0,0,32.41,,1/12/2022 2:27 PM,Pending,1/14/2022,1
Tobias,Restaurant 782,a8d872aa-98d0-4862-b77c-8ac539466030,Order Manager,0,0,30,0,0,0,0,0,0,0,38.64,,1/15/2022 8:55 AM,Pending,1/14/2022,1
Tobias,Restaurant 782,62aa099d-608b-4fe9-a956-3fd0b9435c31,Order Manager,0,0,25,15,0,0,0,0,0,0,34.57,34.49,1/12/2022 2:30 PM,Pending,1/14/2022,1
Tobias,Restaurant 782,412627f1-9d5e-4452-9d2e-637914c11aef,Order Manager,0,0,1,0,0,0,0,0,0,0,14.93,,1/13/2022 3:15 AM,Active,1/15/2022,1
Tobias,Restaurant 782,cba99eb4-db50-4233-b396-ac1168882d79,Order Manager,0,0,6,0,0,0,0,0,0,0,17.47,,1/13/2022 12:17 AM,Pending,1/14/2022,1
Tobias,Restaurant 693,NoRa Asian Fresh - Peoria,Order Manager,1,1,,,,,,,,,,,,Active,10/26/2020,
Tobias,Restaurant 765,404dabbd-e5aa-4a49-923a-440546fa57fc,Premium + POS,0,1,209,206,0,0,0,3,0,0,24.75,25.01,1/15/2022 9:20 AM,Active,10/9/2020,2
Tobias,Restaurant 600,4ca1d985-24ac-4003-bd9e-6d86a9475c73,Order Manager,0,0,0,0,0,0,0,0,0,0,,23.25,1/14/2022 3:53 AM,Active,5/3/2021,0
Tobias,Restaurant 600,59b8eae4-2fd0-421e-9160-cd34aa082ea4,Order Manager,0,0,0,0,0,0,0,0,0,0,33.27,,1/11/2022 6:52 AM,Active,6/30/2021,0
Tobias,Restaurant 600,137683cb-9995-46fe-9441-a9f81d18a9f3,Order Manager,0,0,1,1,0,0,0,1,0,0,20.16,17.69,1/13/2022 10:34 AM,Active,6/30/2021,1
Tobias,Restaurant 600,1184db7c-3cd8-4ef9-92ad-a64f6b648f4d,Order Manager,0,0,0,0,0,0,0,0,0,0,,,1/13/2022 7:26 PM,Active,6/30/2021,0
Tobias,Restaurant 600,353a4f06-8ca4-4ec2-8851-6da212e398ed,Order Manager,0,0,1,0,0,0,1,0,0,0,17.99,13.47,1/11/2022 9:52 AM,Active,6/30/2021,1
Tobias,Restaurant 516,746afc5d-998b-47e8-bef2-6b63635aa454,Order Manager,1,0,106,128,106,128,0,1,0,0,32.64,31.74,1/15/2022 9:01 AM,Active,9/4/2020,2
Tobias,Restaurant 763,5fb2c7b9-5881-3ddb-b8ff-50e39fe31f69,Order Manager,1,1,76,96,74,96,0,3,0,0,25.04,22.56,1/15/2022 10:06 AM,Active,9/21/2021,2
Tobias,Restaurant 772,e80e6da6-5278-46a0-8680-a19e2194db3b,Premium,0,0,124,131,110,111,1,0,0,0,23.78,21.78,1/15/2022 9:04 AM,Active,4/27/2020,2
Tobias,Restaurant 772,79a7fa91-61ee-4031-aa25-bd0c66548c7f,Premium,0,0,77,66,77,65,0,4,0,0,21.51,21.13,1/15/2022 7:28 AM,Active,4/29/2020,2
Tobias,Restaurant 772,5375370d-dc22-4f30-b01e-f76a8258d142,Premium,0,0,214,207,209,206,2,1,0,0,25.97,24.13,1/15/2022 9:54 AM,Active,11/14/2019,2
Tobias,Restaurant 93,30f4eb63-5101-4df6-842b-e66c7dd2e5fc,POS Integration,0,1,50,56,0,0,0,1,0,0,29.87,29.83,1/15/2022 10:13 AM,Active,5/18/2021,1
Tobias,Restaurant 829,5ec4fa32-10a7-4a77-bdfd-9822bdd93b5f,Premium,1,1,21,0,21,0,0,0,0,0,34.57,,1/15/2022 10:54 AM,Active,9/20/2021,2
Tobias,Restaurant 677,40922977-6dfa-44aa-af40-194a520606ac,Order Manager,1,1,235,155,232,155,3,4,0,0,27.08,26.71,9/18/2021 2:33 AM,Active,8/5/2020,1
Tobias,Restaurant 26,022c4258-b2c0-4292-a425-8e17db3a0ebf,Order Manager,1,1,143,167,143,166,3,8,0,0,23.86,21.82,1/15/2022 10:17 AM,Active,7/17/2020,2
Tobias,Restaurant 26,52062b7d-2943-4955-98c0-fa09f03dcf50,Order Manager,1,1,124,144,0,0,3,0,0,0,23.7,21.22,1/15/2022 10:39 AM,Active,7/17/2020,2
Tobias,Restaurant 26,509dbd6a-374f-4cf6-b982-80c941a87d30,Order Manager,1,1,275,295,275,293,12,16,0,0,21.46,20.11,1/15/2022 10:14 AM,Active,7/17/2020,2
Tobias,Restaurant 782,cce9345b-53c3-4b72-9d4e-e6f8e060b6ff,Order Manager,0,0,65,50,0,0,1,0,0,0,35.04,31.44,11/30/2021 4:41 AM,Active,12/22/2020,2
Tobias,Restaurant 999,22a18d31-4749-46ef-853e-ab705222c7dd,Order Manager,1,1,219,217,219,217,1,3,0,0,26.29,24.84,1/15/2022 4:50 AM,Active,8/10/2020,2
Tobias,Restaurant 120,a8eb5418-2e8b-4f68-a4a7-a735aaba4aaf,Order Manager,1,1,199,208,186,208,4,1,0,0,20.86,20.62,1/15/2022 7:19 AM,Active,12/2/2020,2
Tobias,Restaurant 120,a52553f7-08bc-47f0-a528-d5a28c0629db,Order Manager,1,1,105,93,104,86,3,1,0,0,20.44,18.68,1/15/2022 7:16 AM,Active,12/1/2020,2
Tobias,Restaurant 120,a31272d2-3aa8-40ec-8b39-e30aaf0d53a0,Order Manager,1,1,48,46,48,46,1,0,0,0,18.77,18.33,1/15/2022 1:07 AM,Active,12/1/2020,2
Tobias,Restaurant 615,2309442c-9b37-40ad-874a-6662179aa93d,Order Manager,2,1,77,84,75,84,2,2,0,0,59.61,51.93,1/15/2022 10:59 AM,Active,4/19/2021,3
Tobias,Restaurant 618,1a03f291-40e1-4a11-a820-338c826bb5f0,Order Manager,1,1,161,144,154,139,5,5,0,0,44.25,43.88,1/15/2022 10:54 AM,Active,10/1/2020,2
Tobias,Restaurant 618,690aed1c-c071-4d6a-914e-b851930a44d2,Order Manager,1,1,458,461,458,461,5,3,0,0,43.35,44.29,1/15/2022 10:43 AM,Active,8/26/2020,2
Tobias,Restaurant 763,2501625b-ca82-4a37-b31f-2f37b54a44d0,Order Manager,1,1,43,39,43,39,0,0,0,0,22.82,22.65,1/15/2022 8:15 AM,Active,3/12/2021,2
Tobias,Restaurant 615,6c07fc5c-084b-47ec-a243-d6831ceb071a,Order Manager,2,1,105,117,105,116,0,1,0,0,53.75,49.17,1/15/2022 10:31 AM,,4/19/2021,3
Tobias,Restaurant 706,64de9e7a-8fcd-4588-80d9-d76bfff49f58,Order Manager,0,0,250,274,0,0,2,3,0,0,50.66,47.28,,Canceled,10/8/2020,1
Tobias,Restaurant 999,34a7b1dd-6e73-42d0-8d7a-f60149b2f778,Order Manager,1,1,229,249,229,248,1,1,0,0,26.85,25.64,1/15/2022 5:57 AM,Canceled,8/26/2020,2
Tobias,Restaurant 800,ffdb5354-1c79-43a3-a6c8-7f0c9aa7f52d,Order Manager,1,1,58,77,55,75,4,3,0,0,32.15,34.48,1/15/2022 9:46 AM,Active,10/14/2021,2
Tobias,Restaurant 977,21df598f-f5ed-4671-be03-610516dad558,Premium,1,1,658,697,656,693,15,10,0,0,21.79,21.58,1/15/2022 9:48 AM,Pending,7/26/2021,2
Tobias,Restaurant 1115,74d2f852-607a-4bab-87c7-9b0a13e46947,Order Manager,1,1,67,95,0,0,1,2,0,0,36.19,37.68,,Active,12/17/2021,2
Tobias,Restaurant 977,b77caa70-c546-4522-9aed-680ddb66e839,Premium,1,1,62,95,62,92,0,1,0,0,20.64,21.76,1/15/2022 10:02 AM,Active,7/27/2021,2
Tobias,Restaurant 977,fb17ce99-7b12-4586-9405-8d3d174c74e4,Premium,1,1,156,171,156,170,6,7,0,0,20.37,20.37,1/15/2022 10:56 AM,Active,8/17/2021,2
Tobias,Restaurant 977,6cba82af-2183-4d74-9afc-1001698c7683,Premium,1,1,524,604,524,602,5,8,0,0,20.15,20.46,1/15/2022 10:47 AM,Active,8/11/2021,2
Tobias,Restaurant 1115,e48e09b6-1dfa-4154-a810-4f663298855b,Order Manager,1,1,100,53,0,0,1,0,0,0,33.75,34.98,,Active,1/10/2022,2
Tobias,Restaurant 615,897d5c14-2357-4467-a448-df3bc51a276d,Order Manager,2,1,77,85,77,83,0,1,0,0,45.91,41.64,1/15/2022 10:58 AM,Active,4/30/2021,3
Tobias,Restaurant 381,62fd9d23-dfdd-41b6-b6eb-4595ce3c28d7,,0,0,,,,,,,,,,,,,2/11/2021,0
Tobias,Restaurant 977,367681e7-c54c-477b-bc47-a28de15c81ce,Premium,1,1,290,323,289,321,1,7,0,0,19.85,19.63,1/15/2022 10:55 AM,Active,6/29/2021,1
Tobias,Restaurant 741,99fa47e1-4afb-4dcb-bcf6-9c7eaac9b31e,Premium,1,1,0,0,0,0,0,0,0,0,,,8/3/2021 7:37 AM,Canceled,6/9/2021,0
Tobias,Restaurant 600,5a5a86d0-cd14-467a-82f6-a946885409f9,Order Manager,0,0,,,,,,,,,,,12/8/2021 6:54 AM,Active,6/30/2021,0
Tobias,Restaurant 437,a592049f-6a9e-4a8e-94c4-910ef551ed30,Order Manager,1,1,117,127,115,127,1,0,0,0,28.78,28.13,1/15/2022 10:58 AM,Active,4/13/2021,2
Tobias,Restaurant 741,730785d5-cd74-40dc-b28a-d58cae75c042,Premium,1,1,0,0,0,0,0,0,0,0,,,11/15/2021 2:08 PM,Canceled,7/2/2021,0
Tobias,Restaurant 765,b0b606aa-8c64-44b6-8243-ba73bfd31897,Premium + POS,0,1,0,0,0,0,0,0,0,0,,22.5,12/23/2021 1:16 AM,Active,7/6/2021,0
Tobias,Restaurant 765,27ab82a5-5e7c-4695-9306-2263d36ac46b,Premium + POS,0,1,86,94,0,0,44,64,0,0,27.25,26.49,1/15/2022 9:41 AM,Active,7/6/2021,2
Tobias,Restaurant 741,f923802c-2143-465a-9a90-fc9f4649bf74,Premium,1,1,0,0,0,0,0,0,0,0,,42.12,9/22/2021 5:26 AM,Canceled,6/29/2021,0
Tobias,Restaurant 741,90e91df8-225e-4edb-beb4-5858e2a5950c,Premium,1,1,0,0,0,0,0,0,0,0,,,12/7/2021 10:10 AM,Canceled,7/7/2021,0
Tobias,Restaurant 741,0f234ff0-21bc-405b-ad5f-74d6340e25ed,Premium,1,1,0,0,0,0,0,0,0,0,,25.5,7/9/2021 8:04 PM,Canceled,6/28/2021,0
Tobias,Restaurant 642,523bc89b-bc47-394f-b2eb-1572849d6e67,Premium + POS,0,0,131,140,0,0,2,2,0,0,18.53,19.42,1/14/2022 3:16 PM,Active,9/3/2021,1
Tobias,Restaurant 642,25e4642f-1f3b-3433-b1e2-9f16511bb13b,Premium + POS,0,0,698,738,0,0,7,5,0,0,18.23,17.67,1/15/2022 8:50 AM,Active,9/4/2021,2
Tobias,Restaurant 642,0c35974d-db7f-313a-9eec-ee04ed0c5f28,Premium + POS,0,0,125,157,0,0,0,2,0,0,18.14,18.44,1/15/2022 10:42 AM,Active,9/3/2021,2
Tobias,Restaurant 829,d1467b34-d6f4-48a1-b768-3dda2bdfa77c,Order Manager,1,1,203,217,203,217,2,1,0,0,61.66,58.38,1/15/2022 10:59 AM,Active,6/1/2020,2
Tobias,Restaurant 829,62792c30-1dee-4dd5-8710-cc6ac1323e73,Order Manager,1,1,458,519,458,519,5,8,0,0,48.23,46.83,1/15/2022 10:59 AM,Active,6/1/2020,2
Tobias,Restaurant 693,9adeaa3d-d8fa-4a38-b560-7730ddf55910,Order Manager,1,1,284,301,283,301,8,9,0,0,29.28,30.66,1/15/2022 10:41 AM,Active,7/15/2021,2
Tobias,Restaurant 103,bab11906-582a-4d06-ad79-b3c89165994f,Order Manager,0,1,4,9,0,0,0,0,0,0,44.49,37.73,1/14/2022 7:26 AM,Active,1/8/2021,2
Tobias,Restaurant 437,acd6609a-6007-41a3-9a1b-88411f72bf54,Premium,1,1,132,144,132,143,0,4,0,0,25.74,25.86,1/15/2022 9:29 AM,,4/7/2021,2
Tobias,Restaurant 437,df530da8-8717-44e7-b9b7-e62012dc6d10,Premium,1,1,,,,,,,,,,,11/23/2021 3:14 AM,Active,4/7/2021,0
Tobias,Restaurant 437,1984a3b8-ddce-4b21-859c-d40c2a78a31c,Order Manager,1,1,173,146,172,146,1,0,0,0,26.81,26.71,1/15/2022 9:05 AM,Active,4/7/2021,2
Tobias,Restaurant 683,7138a898-4a72-42ce-ba8d-807a5e1aee04,Order Manager,1,1,225,247,225,246,1,9,0,0,25.65,24.79,1/15/2022 10:33 AM,Active,1/27/2021,2
Tobias,Restaurant 683,5bbf9789-c8d1-418f-aa3e-ccf6e0464b74,Order Manager,1,1,101,86,79,63,22,24,0,0,24.76,24.28,1/15/2022 10:27 AM,Active,3/9/2021,2
Tobias,Restaurant 683,41f4edf2-1db7-4ca1-b0ab-c1cd898fca1d,Order Manager,1,1,278,309,270,299,11,15,0,0,23.84,22.74,1/15/2022 10:53 AM,Active,2/12/2021,2
Tobias,Restaurant 577,eac1d0df-b768-4bc1-9d08-8a72b7f69968,POS Integration,0,1,111,138,0,0,1,0,0,0,18.82,18.04,1/15/2022 10:06 AM,Paused,4/8/2021,1
Tobias,Restaurant 600,e1968e6a-ddd0-4d95-92d6-f5efc5e31e70,Premium,0,0,3,0,0,0,3,0,0,0,15.84,,1/14/2022 6:43 AM,Active,11/23/2021,1
